title,url,image
Terror attacks  Parliament sessions  and one common appeal by Opposition across govts: ‘Share more’,https://indianexpress.com/article/political-pulse/parliament-terror-attacks-opposition-special-sessions-lok-sabha-rajya-sabha-9978405/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
As it gags motormouths on Pahalgam  why Congress misses right notes over hot buttons,https://indianexpress.com/article/political-pulse/pahalgam-terror-attack-congress-9978278/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Sanjay Jha: ‘Nitish Kumar left INDIA bloc over caste census as Congress put it on backburner’,https://indianexpress.com/article/political-pulse/sanjay-jha-nitish-kumar-left-india-bloc-over-caste-census-as-congress-put-it-on-backburner-9977759/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Exclusive | Caste census: Pasmanda Muslims may be counted as OBCs,https://indianexpress.com/article/political-pulse/caste-census-pasmanda-muslims-obcs-9977439/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Anupriya Patel: ‘Caste census has a timeframe… don’t want to repeat UPA’s errors… also  we won’t take 6 decades’,https://indianexpress.com/article/political-pulse/anupriya-patel-interview-caste-census-9978013/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: Congress charts out next steps for caste census narrative  asks about timeframe,https://indianexpress.com/article/political-pulse/politics-congress-caste-census-amaravati-foundation-projects-9977979/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
RJD’s Manoj Jha: ‘A reluctant govt’s agreement to a caste census is not the destination. It is the start. Oppn is alert  will watch it closely’,https://indianexpress.com/article/political-pulse/rjd-manoj-jha-caste-census-bihar-modi-9977341/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
CWG taint fading  but is a comeback too wishful for Suresh Kalmadi  the face of Pune  friend of Pawar to Gandhis?,https://indianexpress.com/article/political-pulse/suresh-kalmadi-pune-congress-veteran-cwg-case-sharad-pawar-9977262/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Caste census: Stalled Mandal report to still-born SECC  BJP readies its case against Congress,https://indianexpress.com/article/political-pulse/caste-census-mandal-report-secc-bjp-case-against-congress-9976996/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
New Mumbai Police chief joins Devendra Fadnavis’s expanding inner circle in choice posts,https://indianexpress.com/article/political-pulse/new-mumbai-police-chief-devendra-fadnavis-maharashtra-9976841/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
CWC meeting today to discuss terror attack and caste census,https://indianexpress.com/article/political-pulse/congress-caste-census-cwc-meet-9976451/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
‘Half Akhilesh  half Ambedkar’: Why an SP poster has BJP  BSP fuming,https://indianexpress.com/article/political-pulse/half-akhilesh-half-ambedkar-sp-poster-bjp-bsp-fuming-9976402/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Rise and fall of Bengal CPI(M) veteran: Face in Jyoti Basu  Buddhadeb Cabinets to expulsion,https://indianexpress.com/article/political-pulse/bengal-cpim-veteran-jyoti-basu-buddhadeb-cabinet-9975188/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
Today in Politics: Caste census is back in focus  with an unexpected BJP move,https://indianexpress.com/article/political-pulse/centre-announces-caste-census-bjp-congress-9975958/ , https://indianexpress.com/wp-content/themes/indianexpress/images/default-ie.jpg
